figure,variant,snr_db,trial_id,seed,receiver_mode,K,paper_k,effective_K,selected_branch,reliability_decision,trigger_reasons,gof_pass,position_error_m,peb_position_m,error_over_peb,relative_outlier_5peb,y_nmse,raw_objective_final,direct_candidate_position_error_m,direct_candidate_y_nmse,direct_candidate_raw_objective,rescue_candidate_position_error_m,rescue_candidate_y_nmse,rescue_candidate_raw_objective,rescue_candidate_available,rescue_accept_decision,rescue_reject_reason
fig1_fig2,free_jones_vp_gated_rescue,-5.0,1,112311654,full_6d,3,3,3,ris_only_stage2_then_vp,jnpp_then_vp,"[""poor_clock_consistency""]",False,0.0018317546708301214,0.0008078451997330827,2.267457517152228,False,3.5894402502190776e-05,0.9607560570299051,0.032327809595546694,0.01167154845187509,0.9642619898801923,0.0018317546708301214,3.5894402502190776e-05,0.9607560570299051,True,accepted,accepted
fig1_fig2,free_jones_vp,-5.0,43,409305243,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.004186318339229632,0.0007537809937517517,5.553759479120461,True,0.0006322294431830144,1.0543079817964174,0.004186318339229632,0.0006322294431830144,1.0543079817964174,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,43,409305243,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.004186318339229632,0.0007537809937517517,5.553759479120461,True,0.0006322294431830144,1.0543079817964174,0.004186318339229632,0.0006322294431830144,1.0543079817964174,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp,-5.0,24,2465240206,full_6d,3,3,3,direct_vp,jnpp_then_vp,"[""poor_clock_consistency""]",False,0.0328741785653692,0.0007994897921355851,41.118947219521324,True,0.01645406267771728,1.6690959018206035,0.0328741785653692,0.01645406267771728,1.6690959018206035,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,24,2465240206,full_6d,3,3,3,ris_only_stage2_then_vp,jnpp_then_vp,"[""poor_clock_consistency""]",False,0.0019020884297164704,0.0007994897921355851,2.379127849319552,False,1.7101483727591827e-05,1.6606299117312424,0.0328741785653692,0.01645406267771728,1.6690959018206035,0.0019020884297164704,1.7101483727591827e-05,1.6606299117312424,True,accepted,accepted
fig1_fig2,free_jones_vp,-5.0,45,2629875502,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0067554090615219555,0.0006259256700826321,10.792669775997739,True,0.001780435026845708,1.167284205104277,0.0067554090615219555,0.001780435026845708,1.167284205104277,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,45,2629875502,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0067554090615219555,0.0006259256700826321,10.792669775997739,True,0.001780435026845708,1.167284205104277,0.0067554090615219555,0.001780435026845708,1.167284205104277,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp,-5.0,40,1007248754,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0046130073697978466,0.0008071994052864888,5.714829990689366,True,0.0003381683458992564,0.9297499103963084,0.0046130073697978466,0.0003381683458992564,0.9297499103963084,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,40,1007248754,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0046130073697978466,0.0008071994052864888,5.714829990689366,True,0.0003381683458992564,0.9297499103963084,0.0046130073697978466,0.0003381683458992564,0.9297499103963084,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp,-5.0,33,3489193506,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.02366120709312874,0.0006519872133130736,36.2909066466109,True,0.00162829323160024,1.5882150909359913,0.02366120709312874,0.00162829323160024,1.5882150909359913,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,33,3489193506,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.02366120709312874,0.0006519872133130736,36.2909066466109,True,0.00162829323160024,1.5882150909359913,0.02366120709312874,0.00162829323160024,1.5882150909359913,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp,-5.0,12,2210497206,full_6d,3,3,3,direct_vp,jnpp_then_vp,[],False,0.02743430467944991,0.0005717770208036201,47.980775164576556,True,0.01092390076923102,1.4466493344996678,0.02743430467944991,0.01092390076923102,1.4466493344996678,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,12,2210497206,full_6d,3,3,3,ris_only_stage2_then_vp,jnpp_then_vp,[],False,0.0004988709155963131,0.0005717770208036201,0.8724920684905471,False,8.745145523426888e-06,1.4417380401008826,0.02743430467944991,0.01092390076923102,1.4466493344996678,0.0004988709155963131,8.745145523426888e-06,1.4417380401008826,True,accepted,accepted
fig1_fig2,free_jones_vp,-5.0,11,3685333214,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.025191799890895317,0.0007659881411150172,32.88797637809987,True,0.0023304863863149294,0.9060675243889311,0.025191799890895317,0.0023304863863149294,0.9060675243889311,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,11,3685333214,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.025191799890895317,0.0007659881411150172,32.88797637809987,True,0.0023304863863149294,0.9060675243889311,0.025191799890895317,0.0023304863863149294,0.9060675243889311,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp,-5.0,10,781873798,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.018755533219697185,0.0006183000848100379,30.334029835139845,True,0.0012582209616460052,0.6971122838429078,0.018755533219697185,0.0012582209616460052,0.6971122838429078,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,10,781873798,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.018755533219697185,0.0006183000848100379,30.334029835139845,True,0.0012582209616460052,0.6971122838429078,0.018755533219697185,0.0012582209616460052,0.6971122838429078,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp,-5.0,28,4133035554,full_6d,3,3,3,direct_vp,jnpp_then_vp,[],False,0.026383955071156366,0.0007964975677907675,33.124966274959405,True,0.00346263597083585,1.1215169886119687,0.026383955071156366,0.00346263597083585,1.1215169886119687,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,28,4133035554,full_6d,3,3,3,ris_only_stage2_then_vp,jnpp_then_vp,[],False,0.0024718512652938474,0.0007964975677907675,3.1034008956863253,False,1.835733406577928e-05,1.1203266852292142,0.026383955071156366,0.00346263597083585,1.1215169886119687,0.0024718512652938474,1.835733406577928e-05,1.1203266852292142,True,accepted,accepted
fig1_fig2,free_jones_vp,-5.0,48,3302385666,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.01036048005364718,0.0006443393312965315,16.07922960841138,True,0.004051423126308282,1.3141784685390991,0.01036048005364718,0.004051423126308282,1.3141784685390991,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,48,3302385666,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.01036048005364718,0.0006443393312965315,16.07922960841138,True,0.004051423126308282,1.3141784685390991,0.01036048005364718,0.004051423126308282,1.3141784685390991,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp,-5.0,27,4133001221,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.024336992713445468,0.0008517942627198783,28.571444747390778,True,0.001247699326144041,0.7396909854930619,0.024336992713445468,0.001247699326144041,0.7396909854930619,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,27,4133001221,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.024336992713445468,0.0008517942627198783,28.571444747390778,True,0.001247699326144041,0.7396909854930619,0.024336992713445468,0.001247699326144041,0.7396909854930619,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp,-5.0,53,3576518520,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.04197190524804803,0.0009488477312842927,44.234605684557884,True,0.004976164892199311,0.5939258272332145,0.04197190524804803,0.004976164892199311,0.5939258272332145,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,53,3576518520,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.04197190524804803,0.0009488477312842927,44.234605684557884,True,0.004976164892199311,0.5939258272332145,0.04197190524804803,0.004976164892199311,0.5939258272332145,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp,-5.0,36,3263447461,full_6d,3,3,3,direct_vp,jnpp_then_vp,"[""low_assignment_margin"",""poor_clock_consistency""]",False,0.025980371573451146,0.0005661970791714683,45.88573931089319,True,0.0033382501350090435,0.7752723116971847,0.025980371573451146,0.0033382501350090435,0.7752723116971847,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,36,3263447461,full_6d,3,3,3,ris_only_stage2_then_vp,jnpp_then_vp,"[""low_assignment_margin"",""poor_clock_consistency""]",False,0.00023489523876062108,0.0005661970791714683,0.4148648013238601,False,1.8184172934643887e-05,0.7744240828405468,0.025980371573451146,0.0033382501350090435,0.7752723116971847,0.00023489523876062108,1.8184172934643887e-05,0.7744240828405468,True,accepted,accepted
fig1_fig2,free_jones_vp,-5.0,38,445142407,full_6d,3,3,3,direct_vp,jnpp_then_vp,"[""poor_clock_consistency""]",False,0.05635622376554891,0.0008543418775314503,65.96448710718188,True,0.012621271247909892,2.252217880929107,0.05635622376554891,0.012621271247909892,2.252217880929107,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,38,445142407,full_6d,3,3,3,ris_only_stage2_then_vp,jnpp_then_vp,"[""poor_clock_consistency""]",False,0.0005244729030684084,0.0008543418775314503,0.613891132884448,False,2.0928857740716493e-05,2.2432322988362863,0.05635622376554891,0.012621271247909892,2.252217880929107,0.0005244729030684084,2.0928857740716493e-05,2.2432322988362863,True,accepted,accepted
