init_mode,init_mode_effective,init_warning,SNR_dB,T,ris_shape,pipeline,num_rows,num_failed,failure_rate,Y_NMSE_mean,Y_NMSE_std,Y_NMSE_median,position_error_mean,position_error_std,position_error_median,position_error_p90,position_error_p95,range_RMSE_mean,range_RMSE_std,range_RMSE_median,delay_RMSE_mean,delay_RMSE_std,delay_RMSE_median,delay_geometry_consistency_RMSE_mean,delay_geometry_consistency_RMSE_std,delay_geometry_consistency_RMSE_median,compressed_ris_manifold_residual_mean,compressed_ris_manifold_residual_std,compressed_ris_manifold_residual_median,evs_maxwell_consistency_residual_mean,evs_maxwell_consistency_residual_std,evs_maxwell_consistency_residual_median,common_delay_pole_consistency_mean,common_delay_pole_consistency_std,common_delay_pole_consistency_median,success_pos_10cm_rate,success_pos_20cm_rate,success_pos_50cm_rate,success_nmse_1e3_rate,success_nmse_1e2_rate,vp_convergence_rate,vp_worsened_noisy_rate,vp_worsened_true_nmse_rate,fail_convergence_rate,fail_position_50cm_rate,fail_position_1m_rate,fail_nmse_1e2_rate,fail_noisy_objective_increase_rate,stage2_worsened_noisy_z_rate,stage2_worsened_true_z_nmse_rate,improvement_rate_position,improvement_rate_Y_NMSE,VP_success_gain_20cm,VP_success_gain_50cm
weak,weak,,20.0,32,16x16,Stage-I only,50,0,0.0,1.3806144381068654e-05,4.849477335408243e-06,1.3452717581412686e-05,0.11096447751300881,0.10403497837856193,0.06995474021995868,0.3061347526089831,0.31195305945512963,0.11568118245674207,0.10825543459361572,0.09803670547377663,3.4168664279498833e-12,2.8213039974508426e-12,3.023837059079663e-12,2.6103373640065275e-10,2.769004700724769e-10,1.684819082141533e-10,1.0579577689265855e-23,2.7139576490963945e-24,1.041458511494178e-23,9.99999830032632e-21,1.6935383787164005e-26,1.0000001567412275e-20,9.810418920487777e-17,5.3148219078087064e-17,1.0864125050616666e-16,0.68,0.82,1.0,1.0,1.0,,,,,,,,,,,0.48,0.44,0.0,0.0
weak,weak,,20.0,32,32x32,Stage-I + Stage-II,50,0,0.0,0.2197805573551121,0.2891234233031916,0.00015342661422034154,0.6349385597634896,0.6288917830830175,0.3443758325054138,1.5466843335472333,1.696380572429491,0.49088464459104214,0.529460763245964,0.15935572470760773,6.031357607779176e-12,1.9343210122427777e-11,2.1364909476026113e-12,1.1537517231233222e-09,1.259574316929613e-09,3.5450471481767986e-10,1.023435467646658e-23,2.739628741930495e-24,9.895298429329935e-24,1.0000000132731901e-20,1.4211175925370405e-26,1.0000000589806083e-20,9.14808654544657e-17,4.768621389797515e-17,8.326672684688674e-17,0.38,0.38,0.56,0.54,0.54,,,,,,,,,0.0,0.32,0.48,0.58,0.14,0.12
weak,weak,,20.0,32,32x32,Stage-I + Stage-II + VP,50,0,0.0,0.32167937445606326,0.42937900086761044,1.0041026491403519e-05,0.4101918579120808,0.5170722101360885,0.0019794343214050544,1.2416649501816936,1.3934608823018013,0.2381257493573637,0.30073418732148566,0.00037733900715460425,6.895957626417e-10,1.0619373980750723e-09,1.591740754375969e-12,1.9553097832003514e-24,8.720964454356038e-25,1.9509015729070716e-24,1.0407359158831184e-23,2.3911594667528137e-24,1.0007523098319985e-23,1.0000003132043656e-20,1.6936455127759734e-26,1.0000002287305443e-20,9.006828512349764e-17,5.069597125023015e-17,9.47634626983522e-17,0.54,0.54,0.66,0.54,0.56,0.94,0.0,0.0,0.06,0.34,0.16,0.44,0.0,0.0,0.32,0.48,0.58,0.14,0.12
weak,weak,,20.0,32,32x32,Stage-I + VP,50,0,0.0,0.43428178002179246,0.4311567682897781,0.2996022384032046,0.5180976922952442,0.506875579953398,0.4536565569596809,1.2416840525712474,1.3934628756286884,0.31661694206654317,0.29647328198228806,0.3485360818954708,8.478562999950997e-10,1.0358312882540586e-09,5.13760192603603e-10,1.568483863208937e-24,8.215586416121162e-25,1.7052765185096254e-24,1.0523838387439111e-23,2.6566442830168317e-24,9.924400443972993e-24,1.0000002484766595e-20,1.7182590166027206e-26,1.0000003950898991e-20,9.98219683552074e-17,3.951377883766174e-17,9.71445146547012e-17,0.4,0.4,0.54,0.4,0.4,0.94,0.0,0.0,0.06,0.46,0.18,0.6,0.0,,,0.48,0.58,0.14,0.12
weak,weak,,20.0,32,32x32,Stage-I only,50,0,0.0,0.28282567992597124,0.29527863435446183,0.16204706343992784,0.7814069931989955,0.607750496857382,0.9744208665177745,1.5189930107245917,1.685810000847058,0.6690016606442771,0.5469693117373491,0.9259103582902284,2.5558882888872778e-12,1.870936793084563e-12,2.3339336683576912e-12,1.5761173273803778e-09,1.2930239747560524e-09,2.1400923249385534e-09,1.0664400209955165e-23,3.0261710431109397e-24,1.075684893046795e-23,9.9999991273129e-21,1.860023369874925e-26,1.0000001622429368e-20,9.145722732370078e-17,4.4169316876977605e-17,9.167043895452739e-17,0.3,0.3,0.38,0.38,0.4,,,,,,,,,,,0.48,0.58,0.14,0.12
weak,weak,,20.0,32,8x8,Stage-I + Stage-II,50,0,0.0,1.4339546003796129e-05,6.6340034450559804e-06,1.2293747144097983e-05,0.3568806368916681,0.2582355096381974,0.29660165025696783,0.7032620644987226,0.8600622151829761,0.5076275497712999,0.3442993046845471,0.3666508398284413,2.5806168016758535e-12,2.1090400170784492e-12,1.9578487034299103e-12,1.1175297768954119e-09,8.53679113424452e-10,8.572071183640545e-10,1.1024687542294977e-23,2.8378159425230476e-24,1.0673134279647148e-23,9.999997575472514e-21,1.1884772288230153e-26,1.0000001302959276e-20,1.105531796157328e-16,4.9810810016761394e-17,1.1102230246251565e-16,0.12,0.46,0.76,1.0,1.0,,,,,,,,,0.0,0.62,0.32,0.36,0.0,0.0
weak,weak,,20.0,32,8x8,Stage-I + Stage-II + VP,50,0,0.0,9.140252018156754e-06,2.2118886603354163e-05,5.641642680475368e-06,0.016184497884996558,0.0852401451606386,0.0036742232214450705,0.007852376196271217,0.008561684369766403,0.000982902239526234,0.0023404050843075603,0.0005026876842476641,1.1318176411214983e-12,1.1833599263584639e-12,1.0235865672525356e-12,1.746475389576794e-24,8.983586698894783e-25,1.9509015729070716e-24,1.1027090384844586e-23,2.839455593691458e-24,1.0669911884739642e-23,9.999999747705908e-21,1.9360347785183907e-26,9.999999002700173e-21,1.0269548890084101e-16,4.53473352864209e-17,1.1102230246251565e-16,0.98,0.98,0.98,1.0,1.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.62,0.32,0.36,0.0,0.0
weak,weak,,20.0,32,8x8,Stage-I + VP,50,0,0.0,9.14023110451464e-06,2.2118890870320592e-05,5.641537951505922e-06,0.01618440143394486,0.0852402128416749,0.003674565587537681,0.007851766910962428,0.00856115417136976,0.000982900883534637,0.002340402938246633,0.0005027332763532837,1.1318185834591538e-12,1.1833624374322856e-12,1.023580648996064e-12,1.698484839273858e-24,8.04192164249209e-25,1.7668585629267794e-24,1.1027140168217707e-23,2.8393402580379212e-24,1.067004537014918e-23,9.999997276180955e-21,1.454454400202794e-26,9.99999744116358e-21,9.33911369735306e-17,5.1172689282693405e-17,1.0864125050616666e-16,0.98,0.98,0.98,1.0,1.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,,,0.32,0.36,0.0,0.0
weak,weak,,20.0,32,8x8,Stage-I only,50,0,0.0,1.55961726074067e-05,7.75221835844974e-06,1.5340259368786918e-05,0.5917286101314428,0.43928356402079993,0.4523394862723218,1.0887397514132624,1.2078656379967412,0.8412901870122679,0.5966228677607986,0.6728522140950562,2.806306220264314e-12,2.2792391480478786e-12,1.9983947031512724e-12,1.8552620794521405e-09,1.4863807737390393e-09,1.1781553765565283e-09,1.1024577545884032e-23,2.8379865967743304e-24,1.066994435960869e-23,9.999997012800688e-21,1.3839725529757587e-26,9.999997844632063e-21,1.0759686557534361e-16,4.9277125177154884e-17,1.1102230246251565e-16,0.08,0.28,0.52,1.0,1.0,,,,,,,,,,,0.32,0.36,0.0,0.0
weak,weak,,20.0,64,16x16,Stage-I + Stage-II,50,0,0.0,6.032672276271747e-06,2.0768777493974546e-06,5.793133461124034e-06,0.05767129771615232,0.040236583316567646,0.05203416330116628,0.09576598980781921,0.14770858099491102,0.0833153725060222,0.05420924220681163,0.0696378228747887,2.9914713596349052e-12,7.990100319598868e-12,1.581819935469763e-12,1.9832269364687531e-10,1.3054062425682856e-10,1.7356468919681422e-10,2.583776767181735e-24,4.877648933938771e-25,2.4706423701207585e-24,1.000000048967617e-20,1.312009361132983e-26,1.0000000302751309e-20,1.0620423706931616e-16,4.1249044830166066e-17,1.1102230246251565e-16,0.92,1.0,1.0,1.0,1.0,,,,,,,,,0.0,0.72,0.58,0.5,0.0,0.0
weak,weak,,20.0,64,16x16,Stage-I + Stage-II + VP,50,0,0.0,3.172599893211168e-06,1.4381195626882658e-06,2.999955239188666e-06,0.0014128671857385764,0.0008205488621834915,0.0013048829380378243,0.0025351348103178468,0.002818811832998561,0.0002907981267273655,0.00024757802479866966,0.00022438606357946407,7.684143146740506e-13,4.563648351748026e-13,7.218381469997664e-13,1.6169283984454788e-24,6.782953912318758e-25,1.7052765185096254e-24,2.5838688859443587e-24,4.879868444832819e-25,2.4705449982859906e-24,9.999995591768227e-21,1.6000165040321325e-26,9.999995368766106e-21,1.059146008679431e-16,4.0044904687646935e-17,1.1102230246251565e-16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.58,0.5,0.0,0.0
weak,weak,,20.0,64,16x16,Stage-I + VP,50,0,0.0,3.17259483240625e-06,1.4381222883234205e-06,2.999940775818548e-06,0.0014128625708204688,0.000820550969426629,0.001304882611572914,0.0025352824634971858,0.002818836501084393,0.00029080633467132094,0.0002475919986842495,0.00022438536461852088,7.684317183914797e-13,4.563688691363689e-13,7.218427464575197e-13,1.76157863042316e-24,7.953275922449896e-25,1.855394228791399e-24,2.5838503188779994e-24,4.8799635280480945e-25,2.47061743265946e-24,9.999999797143637e-21,1.4648855554132965e-26,9.99999978249811e-21,9.474403327168072e-17,4.5616579465476524e-17,8.326672684688674e-17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.58,0.5,0.0,0.0
weak,weak,,20.0,64,16x16,Stage-I only,50,0,0.0,5.8104008355280844e-06,2.483292938072753e-06,5.731523857667931e-06,0.05626839141986034,0.04142990595856138,0.044699274543359035,0.10316348660554893,0.13953112978325377,0.07997461859103333,0.0563330977107507,0.0634550584616489,3.1195019511941783e-12,8.004171630349424e-12,1.6401902115073698e-12,1.7716256422071168e-10,1.36561578547231e-10,1.6431317781040153e-10,2.5839308958041897e-24,4.877652893138272e-25,2.4710741067287154e-24,1.0000000533108079e-20,1.8624438571889505e-26,1.000000078046007e-20,9.567746393997212e-17,4.877057177241539e-17,9.47634626983522e-17,0.88,0.98,1.0,1.0,1.0,,,,,,,,,,,0.58,0.5,0.0,0.0
weak,weak,,20.0,64,32x32,Stage-I + Stage-II,50,0,0.0,0.1251308935309918,0.2598545818672921,8.081696022860311e-06,0.3542504937654083,0.5005946156703268,0.023748452883139835,1.19620288458721,1.2747046661429804,0.2866989460223824,0.45697022803463966,0.02650387174359911,1.9106450327284366e-12,2.9666136356924412e-12,1.37744417355813e-12,6.66471641662126e-10,1.0735202758985375e-09,5.670515421275932e-11,2.597178014512769e-24,5.080519621079995e-25,2.43815519444855e-24,1.0000002864665592e-20,1.2606359270618392e-26,1.0000002347089301e-20,8.835124430813012e-17,4.278470175476619e-17,8.326672684688674e-17,0.58,0.62,0.74,0.74,0.74,,,,,,,,,0.0,0.4,0.58,0.54,0.14,0.12
weak,weak,,20.0,64,32x32,Stage-I + Stage-II + VP,50,0,0.0,0.2279972548437442,0.41137044262058553,3.7061702135077666e-06,0.22577154367896782,0.42319713124447045,0.0010079210056496688,0.9759050065869778,1.1056731317349664,0.1446295186205737,0.27493832934479256,0.00016078051888895003,3.2571567773451135e-10,7.383692386984701e-10,6.705101701072666e-13,1.9419341825038683e-24,8.643936714496568e-25,2.0679515313825692e-24,2.6073593273361795e-24,4.900343065390432e-25,2.4390939021123776e-24,9.999998181040616e-21,1.3680922732725658e-26,9.999998643130472e-21,9.420387742086919e-17,4.65184689645438e-17,9.996763312628262e-17,0.76,0.76,0.78,0.76,0.76,1.0,0.0,0.0,0.0,0.22,0.06,0.24,0.0,0.0,0.4,0.58,0.54,0.14,0.12
weak,weak,,20.0,64,32x32,Stage-I + VP,50,0,0.0,0.3229122335733068,0.4415245586207858,4.437728113387082e-06,0.33302391135660625,0.4694718724407398,0.0013928876863711027,0.9799566968308694,1.1877269174255578,0.202152174628473,0.2944502722047623,0.00017685118495238116,5.273515643877981e-10,8.836598366381995e-10,8.358443622395987e-13,1.793771585014072e-24,8.453014251202453e-25,2.0679515313825692e-24,2.6003080007803243e-24,4.753621776465923e-25,2.5001163894907146e-24,1.0000001937336733e-20,1.5699469866536604e-26,1.0000001423192203e-20,9.075413360169765e-17,4.666712449819607e-17,9.622828090208562e-17,0.62,0.62,0.66,0.62,0.62,1.0,0.0,0.0,0.0,0.34,0.08,0.38,0.0,,,0.58,0.54,0.14,0.12
weak,weak,,20.0,64,32x32,Stage-I only,50,0,0.0,0.18618488232275263,0.29284012392740333,7.90312048199773e-06,0.4743923780546694,0.5572137852821372,0.026517167513901048,1.1981618499110154,1.3021757598714854,0.41901208152602476,0.5260875892605393,0.028714595909125645,1.6942653228636214e-12,1.1010958170378375e-12,1.4404926490584523e-12,9.75925147392024e-10,1.2380706744604277e-09,5.6492745569107504e-11,2.587049737665893e-24,5.112340999645258e-25,2.4787551733628823e-24,1.000000114190188e-20,1.7442477387319156e-26,1.0000002837000218e-20,8.998080280001508e-17,4.6665255527565176e-17,8.326672684688674e-17,0.54,0.54,0.6,0.6,0.6,,,,,,,,,,,0.58,0.54,0.14,0.12
weak,weak,,20.0,64,8x8,Stage-I + Stage-II,50,0,0.0,6.801936045023685e-06,2.892730171234992e-06,6.383274473090741e-06,0.28722486289003785,0.20625642834972327,0.21104271510454328,0.584886775921506,0.6791609037114964,0.40070740499880075,0.2622059644000713,0.3071179000206373,2.294105528931865e-12,1.9662612215748766e-12,1.904175266406696e-12,8.167014310387829e-10,6.044955453716544e-10,6.732136453899346e-10,2.5307412324218185e-24,4.4993145182848375e-25,2.5161658043887025e-24,1.0000000575080198e-20,1.288976321382563e-26,1.0000000701255117e-20,9.913111591369504e-17,4.6406450825133035e-17,1.1102230246251565e-16,0.06,0.42,0.86,1.0,1.0,,,,,,,,,0.0,0.46,0.54,0.52,0.0,0.0
weak,weak,,20.0,64,8x8,Stage-I + Stage-II + VP,50,0,0.0,3.135548076767975e-06,1.3150590757861586e-06,2.9033043724119435e-06,0.0030379671866487433,0.0020180684817969435,0.0025432251166338073,0.0057105428771026465,0.0072192994114861405,0.0006473415170463244,0.0005503900112009527,0.0005312670796821471,8.919903392631038e-13,6.737830608178116e-13,7.130472300651448e-13,1.7334400598522625e-24,6.818847562200352e-25,1.7052765185096254e-24,2.5308054951821446e-24,4.494273106807536e-25,2.5161474876776064e-24,1.0000005084921671e-20,1.3762624355010458e-26,1.0000003320548136e-20,9.135881103024331e-17,4.2237755504949706e-17,8.326672684688674e-17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.54,0.52,0.0,0.0
weak,weak,,20.0,64,8x8,Stage-I + VP,50,0,0.0,3.135549622630674e-06,1.3150320308592514e-06,2.90329904060892e-06,0.0030379930038479095,0.0020180275519083614,0.00254344175386177,0.005710861018561033,0.007219236844523877,0.0006473511100844284,0.0005504104010277971,0.0005312390973677656,8.920148137295723e-13,6.738188878067091e-13,7.130371646335518e-13,1.8551102888004034e-24,6.426834247805915e-25,1.9509015729070716e-24,2.530802511690113e-24,4.494551575453492e-25,2.5160574195745514e-24,1.0000003634733405e-20,1.3101445232387254e-26,1.0000002978395478e-20,9.781337592165864e-17,4.1142705223966795e-17,1.0626019854981767e-16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.54,0.52,0.0,0.0
weak,weak,,20.0,64,8x8,Stage-I only,50,0,0.0,8.664677582195142e-06,4.566157098003774e-06,7.594094670090666e-06,0.5270575392731854,0.4178139553981944,0.33252542542985497,1.1256753346083708,1.2363332551429023,0.7331278990589876,0.5493079671031076,0.49474808654472424,2.4664571958902403e-12,2.3189642639430074e-12,2.0458599085801755e-12,1.524152524002232e-09,1.22563069045952e-09,1.0211903734895413e-09,2.53071877803585e-24,4.496707343511697e-25,2.515997742097822e-24,9.999997104811973e-21,1.853425475860075e-26,1.0000000231798282e-20,9.593721392211591e-17,4.872829515703267e-17,9.167043895452739e-17,0.04,0.26,0.62,1.0,1.0,,,,,,,,,,,0.54,0.52,0.0,0.0
weak,weak,,20.0,128,16x16,Stage-I + Stage-II,50,0,0.0,3.67532475530469e-06,1.4542291271768227e-06,3.345517466053368e-06,0.0493312355502557,0.041409964847393184,0.03527323863033413,0.10252596638839546,0.13181627828951364,0.06867686160523329,0.05505402304879729,0.05178424427214971,1.335953532621117e-12,7.489647860893412e-13,1.3761128805087605e-12,1.4651363108876232e-10,1.2201712145630948e-10,1.2603180297357532e-10,6.149764879384879e-25,7.72216959483862e-26,6.089979458130796e-25,1.0000003628993064e-20,1.2503986378995789e-26,1.00000029124126e-20,7.943368406607611e-17,3.9898132021707694e-17,7.028398838268529e-17,0.88,0.98,1.0,1.0,1.0,,,,,,,,,0.0,0.82,0.54,0.5,0.0,0.0
weak,weak,,20.0,128,16x16,Stage-I + Stage-II + VP,50,0,0.0,1.6569992294076063e-06,6.287256398215774e-07,1.6205526484026985e-06,0.0012193243170975847,0.0008325847004446063,0.0011238221432317425,0.001971425218734755,0.0030200646678673654,0.00023939508507796536,0.0002390728032667635,0.0001617186300848134,5.148185956398248e-13,3.642505323344688e-13,4.617585755944835e-13,1.771060112431554e-24,5.846215458184768e-25,1.855394228791399e-24,6.150061051925769e-25,7.720800277911322e-26,6.090469414646592e-25,9.999996599132177e-21,1.6677204260197652e-26,1.0000002347729114e-20,9.719152942978072e-17,5.1853442328525826e-17,1.1102230246251565e-16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.54,0.5,0.0,0.0
weak,weak,,20.0,128,16x16,Stage-I + VP,50,0,0.0,1.6569989361405102e-06,6.287289759098369e-07,1.620536971280364e-06,0.0012193292433893817,0.0008325799592950253,0.0011238100219362085,0.001971528825405895,0.0030199850795084512,0.0002393972717473464,0.0002390737108922939,0.00016171712801306686,5.148198986999329e-13,3.6425167147477594e-13,4.617590601190405e-13,1.943111476680986e-24,9.05488993891458e-25,2.0679515313825692e-24,6.15016298455629e-25,7.720177615363458e-26,6.0909120330307495e-25,9.999998401945913e-21,1.4274834278762483e-26,9.999999018675966e-21,9.685938329436101e-17,4.5039787596056303e-17,1.0864125050616666e-16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.54,0.5,0.0,0.0
weak,weak,,20.0,128,16x16,Stage-I only,50,0,0.0,3.3592757898715837e-06,1.4455391600782319e-06,3.137580511797796e-06,0.044287913334185636,0.039795832387744416,0.034988430313468696,0.07832506078012967,0.119814630101985,0.062173900142769405,0.05442866163217304,0.050129718302018705,1.3733878439015124e-12,8.905960873947352e-13,1.3663247066798046e-12,1.3420520716950663e-10,1.297624835478014e-10,1.0022976232326861e-10,6.15013250131562e-25,7.716278128710066e-26,6.087885630555304e-25,1.000000404294735e-20,1.6428833654491375e-26,1.0000004253114198e-20,9.434844468286567e-17,4.00182877465232e-17,1.0864125050616666e-16,0.92,0.98,1.0,1.0,1.0,,,,,,,,,,,0.54,0.5,0.0,0.0
weak,weak,,20.0,128,32x32,Stage-I + Stage-II,50,0,0.0,0.050818577901772376,0.19744998045618609,2.8505121728505208e-06,0.12879874798513063,0.38839947644591866,0.010045854485203273,0.06390996345183889,1.257834053751021,0.10874125245516293,0.32103168497143175,0.013367995843763938,2.3739046395844415e-12,5.724060213971433e-12,1.0766116343791392e-12,2.5980050824670494e-10,7.773084350040144e-10,3.0352770623109094e-11,6.299975052877382e-25,8.740655864371938e-26,6.194153590927743e-25,1.0000002575251749e-20,1.2985922820732235e-26,1.0000001195506092e-20,9.381040987917193e-17,4.696940755144562e-17,1.0864125050616666e-16,0.9,0.9,0.92,0.92,0.92,,,,,,,,,0.0,0.64,0.7,0.62,0.06000000000000005,0.040000000000000036
weak,weak,,20.0,128,32x32,Stage-I + Stage-II + VP,50,0,0.0,0.07928470649009639,0.27159298577422725,1.421369418809901e-06,0.08307458402097684,0.2878236911746475,0.0004357830834318746,0.001220611338564926,0.9108076638242286,0.04977724730230817,0.17799795026526669,9.664637852229749e-05,1.4490837903733932e-10,5.723721339928381e-10,3.4872820025609736e-13,1.7623597249324584e-24,7.676553029147241e-25,1.849632079338486e-24,6.331639307168643e-25,8.349005782628883e-26,6.223326284157755e-25,1.0000001528436975e-20,1.4288407045110513e-26,1.0000001960264639e-20,1.0041230792241345e-16,4.5464651782141744e-17,9.167043895452739e-17,0.92,0.92,0.92,0.92,0.92,1.0,0.0,0.0,0.0,0.08,0.06,0.08,0.0,0.0,0.64,0.7,0.62,0.06000000000000005,0.040000000000000036
weak,weak,,20.0,128,32x32,Stage-I + VP,50,0,0.0,0.11251042939914738,0.30677550017484034,1.548625890835994e-06,0.11556865490728802,0.3094130862340672,0.00045190325093254246,0.5687770166351414,0.9110868461825684,0.07425224715833609,0.1989757737470256,0.00011174775046568687,1.922053689196753e-10,5.944772192750585e-10,3.627754139868269e-13,1.9124631332960728e-24,6.480072453702375e-25,1.8740810753154533e-24,6.328390042724272e-25,7.838801473886303e-26,6.246972393623004e-25,1.0000002599727231e-20,1.554571048440619e-26,1.0000002289799597e-20,9.28206152781298e-17,4.569503043273541e-17,1.0626019854981767e-16,0.86,0.86,0.88,0.86,0.86,1.0,0.0,0.0,0.0,0.12,0.06,0.14,0.0,,,0.7,0.62,0.06000000000000005,0.040000000000000036
weak,weak,,20.0,128,32x32,Stage-I only,50,0,0.0,0.10567515856435455,0.2689897754887323,2.7186988475651917e-06,0.21452124002252404,0.4481803400589492,0.01073871303086437,0.9678398686466196,1.257628521011956,0.19781815938218483,0.4148127897115276,0.015054600471778173,1.6416960977633611e-12,1.615052492337348e-12,1.2472192161923062e-12,4.747239038302e-10,1.0015038106618865e-09,3.7046216126077554e-11,6.282951247518631e-25,7.999260606384833e-26,6.21971273285768e-25,1.0000003646615644e-20,1.852143141815563e-26,1.0000002930594482e-20,9.673492659320037e-17,3.8535910960836567e-17,1.0864125050616666e-16,0.8,0.8,0.82,0.82,0.82,,,,,,,,,,,0.7,0.62,0.06000000000000005,0.040000000000000036
weak,weak,,20.0,128,8x8,Stage-I + Stage-II,50,0,0.0,3.5966710782372926e-06,1.2999673588712426e-06,3.3769938628418737e-06,0.20931187514979713,0.19958671901621938,0.16476696590676898,0.37986982379894296,0.6668184869409794,0.288756347873206,0.26082648583941337,0.20890811970320414,2.028074023895301e-12,3.6027211507870447e-12,1.2194034968285623e-12,5.928850605509873e-10,5.38886508053074e-10,4.834081799998725e-10,6.248271751998358e-25,7.011944300162919e-26,6.172072992920006e-25,9.999995818095943e-21,1.4574858573119652e-26,9.999999172190187e-21,1.0144360389730405e-16,4.598474446163459e-17,1.1102230246251565e-16,0.18,0.74,0.92,1.0,1.0,,,,,,,,,0.0,0.44,0.56,0.54,0.0,0.0
weak,weak,,20.0,128,8x8,Stage-I + Stage-II + VP,50,0,0.0,1.5607820274635903e-06,5.672111244408347e-07,1.4841418590890052e-06,0.0018327485738897783,0.0011826474489739444,0.001535418552857612,0.0034433644985858458,0.003982433827957491,0.00038762345955226893,0.0003563919410910786,0.00028346478813525875,5.776191432951361e-13,4.623358254589499e-13,4.657525146414066e-13,1.8232393488389974e-24,8.151383981951282e-25,1.9060289755756918e-24,6.24810910082287e-25,7.016376835914157e-26,6.172668632014989e-25,1.0000001340436946e-20,1.352943800097884e-26,1.000000071696992e-20,1.0229173881793224e-16,3.953319739572201e-17,1.1102230246251565e-16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.56,0.54,0.0,0.0
