figure,variant,trial_id,seed,snr_db,x_name,x_value,K,paper_k,effective_K,num_ris_paths,receiver_mode,config_seed,nested_receiver_noise_convention,reference_receiver_mode,reference_sigma2,nested_base_y_noisy_hash,failed,error,runtime_s,position_rmse_m,position_error_m,y_nmse,range_rmse_m,tau_rmse_s,raw_objective_final,outlier_flag,selected_branch,final_refinement_method,final_runner_name,used_main_single_proposed_path,variant_config_hash,global_vp_mode,global_vp_backend,global_vp_gpu_used,global_vp_gpu_device,global_vp_objective_backend,global_vp_linear_solve_backend,jones_mode,adaptive_enabled,adaptive_policy_name,selected_vp_family_branch,lambda_path_min,lambda_path_max,lambda_path_mean,lambda_clipped_fraction,used_stage1_regularizer,linear_nuisance_dim,nonlinear_dim,fixed_pol_score,jones_score,lambda_jones_per_path,snr_eff_per_path,jones_leakage_per_path,reliability_decision,trigger_reasons,gof_stat,gof_dof,gof_pass,data_only_scaled_efim_lambda_min,data_only_scaled_efim_condition_number,stage1_assignment_margin,stage1_selected_clock_std_ns,delta_t_k_ns,stage1_runtime_s,global_vp_runtime_s,total_runtime_s,peb_position_m,peb_scalar_m,peb_dual_m,peb_evs_m,efim_unscaled_cache_hit,efim_unscaled_cache_key,efim_sigma2,efim_reuse_mode,peb_backend,rss_mb_before,rss_mb_after,rss_mb_delta,warning,debug_main_position_error_m,debug_main_y_nmse,debug_main_raw_objective,debug_main_global_vp_mode,debug_main_adaptive_enabled,debug_config_diff_summary,direct_candidate_position_error_m,direct_candidate_y_nmse,direct_candidate_raw_objective,rescue_candidate_position_error_m,rescue_candidate_y_nmse,rescue_candidate_raw_objective,rescue_candidate_available,rescue_accept_decision,rescue_reject_reason,direct_candidate_lambda_jones_per_path,direct_candidate_snr_eff_per_path,direct_candidate_jones_leakage_per_path,rescue_candidate_lambda_jones_per_path,rescue_candidate_snr_eff_per_path,rescue_candidate_jones_leakage_per_path,direct_candidate_data_only_scaled_efim_lambda_min,direct_candidate_data_only_scaled_efim_condition_number,rescue_candidate_data_only_scaled_efim_lambda_min,rescue_candidate_data_only_scaled_efim_condition_number,legacy_stage1_decision,gof_reliability_decision,stage1_geometry_trigger,stage1_geometry_trigger_reasons,ngc_policy_active,ngc_lambda_ris,ngc_direct_clock_score,ngc_direct_clock_score_norm,ngc_direct_clock_dof,ngc_direct_clock_sigma_source,ngc_direct_clock_std_ns,ngc_direct_ris_score,ngc_direct_ris_score_norm,ngc_direct_ris_available,ngc_direct_total_score,ngc_direct_cert_status,ngc_direct_cert_reason,ngc_rescue_requested,ngc_rescue_request_reason,ngc_rescue_clock_score,ngc_rescue_clock_score_norm,ngc_rescue_clock_dof,ngc_rescue_clock_sigma_source,ngc_rescue_clock_std_ns,ngc_rescue_ris_score,ngc_rescue_ris_score_norm,ngc_rescue_ris_available,ngc_rescue_total_score,ngc_rescue_cert_status,ngc_rescue_cert_reason,ngc_selected_by,ngc_final_unreliable,ngc_threshold_clock_green,ngc_threshold_clock_red
fig1_fig2,adaptive_jones_vp_proposed_ngc,81,3893654042,-10.0,snr_db,-10.0,3,3,3,3,full_6d,3893654042,,,nan,,False,,661.6816903770014,0.0027320216162138706,0.0027320216162138706,7.269717431715305e-05,0.0024449174521728005,6.338586112794216e-12,6.726585859843629,False,direct_vp_rollback,global_exact_spherical_vp,main_single_proposed,True,fee13811cc25eeca,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,10.531554231293635,747.1055941805037,344.3117295168042,0.0,True,3,4,3096725.458075429,3127417.3480780483,"[275.2980401386151,747.1055941805037,10.531554231293635]","[0.0036324268753282546,0.001338498877591446,0.09495274657733346]","[3.020541695413411e-06,1.2131037848175464e-09,0.00017781214316305507]",jnpp_then_vp,"[""low_assignment_margin"",""poor_clock_consistency""]",3093708.979919384,3096560,True,345363.0924851198,214.5142807063284,0.05944698648970692,2.4255247271520206,"[9.212594504364274,3.881826738912896,4.275327662013491]",75.18948366200493,466.885685043002,542.7912057140056,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0027320216162138706,7.269717431715305e-05,6.726585859843629,0.0027318620922527734,7.269497150702868e-05,6.726585859843691,True,rollback,existing_selector_rollback,"[275.2980401386151,747.1055941805037,10.531554231293635]","[0.0036324268753282546,0.001338498877591446,0.09495274657733346]","[3.020541695413411e-06,1.2131037848175464e-09,0.00017781214316305507]","[275.29803831728066,747.1056125517734,10.53155423812831]","[0.003632426899359897,0.0013384988446778609,0.09495274651571187]","[2.9515039813944386e-06,4.390061291252431e-10,0.00017783672624576547]",345363.0924851198,214.5142807063284,345363.046991515,214.5142904220079,ris_only_stage2_then_vp,direct_vp,True,"[""low_assignment_margin"",""poor_clock_consistency""]",True,1.0,0.9081069757332244,0.9081069757332244,2,data_only_efim_tau_crb,0.27509195064760084,0.512592825425002,0.512592825425002,True,1.4206998011582264,gray,clock_gray,True,ngc_gray_run_rescue,0.9081068426346912,0.9081068426346912,2,sigma_tau_k,0.2750919304878964,0.5125928261789024,0.5125928261789024,True,1.4206996688135938,gray,clock_gray,both_uncertified_lower_raw,True,9.21034037197618,13.815510557964274
fig1_fig2,PEB,81,3893654042,-10.0,snr_db,-10.0,3,3,3,3,full_6d,3893654042,,,nan,,False,,3.4736013829970034,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,4f6d23e741422741,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.001374356952884877,nan,nan,0.001374356952884877,False,7fdbdc32913dce5e44795d5b9a7446df6f3ff25cfdfe20eb33bdaf98d154febf,6.732819560834685,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[],False,nan,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed,12,2210497206,-5.0,snr_db,-5.0,3,3,3,3,full_6d,2210497206,,,nan,,False,,78.36295831300231,0.0007073746109301603,0.0007073746109301603,9.58063420358445e-06,2.467712391403881e-05,5.061359766928929e-13,1.4417379617027626,False,direct_vp_rollback,global_exact_spherical_vp,main_single_proposed,True,1ae823aeb455d8bd,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,5.997033128996079,16.278316133816173,11.164419328792219,0.0,True,3,4,3096725.458075429,3117448.230155696,"[16.278316133816173,11.217908723564406,5.997033128996079]","[0.06143141537264695,0.08914317495632462,0.16674912052076757]","[1.2919589393246035e-07,1.8616539295584e-07,2.32808097078796e-07]",jnpp_then_vp,[],3098867.903273,3096560,True,2879276.518014694,71.4306100579682,10.071501901580477,0.019254103149831548,"[5.111704676682017,5.148346904914658,5.104310959881532]",71.96620188000088,39.14560055000038,111.60525516899361,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0007073746109301603,9.58063420358445e-06,1.4417379617027626,0.0007073785432419292,9.580805597381133e-06,1.4417379617027808,True,rollback,existing_selector_rollback,"[16.278316133816173,11.217908723564406,5.997033128996079]","[0.06143141537264695,0.08914317495632462,0.16674912052076757]","[1.2919589393246035e-07,1.8616539295584e-07,2.32808097078796e-07]","[16.278316152548904,11.217908733075792,5.9970331148047125]","[0.061431415301953014,0.08914317488074235,0.16674912091536231]","[1.2392030705402947e-07,1.4553875373185854e-07,2.2235695808837628e-07]",2879276.518014694,71.4306100579682,2879276.531552383,71.43061044028794,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_old_gated,12,2210497206,-5.0,snr_db,-5.0,3,3,3,3,full_6d,2210497206,,,nan,,False,,38.72927967100259,0.0007073746109301603,0.0007073746109301603,9.58063420358445e-06,2.467712391403881e-05,5.061359766928929e-13,1.4417379617027626,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,43a26f1600116f94,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,5.997033128996079,16.278316133816173,11.164419328792219,0.0,True,3,4,3096725.458075429,3117448.230155696,"[16.278316133816173,11.217908723564406,5.997033128996079]","[0.06143141537264695,0.08914317495632462,0.16674912052076757]","[1.2919589393246035e-07,1.8616539295584e-07,2.32808097078796e-07]",direct_vp,[],3098867.903273,3096560,True,2879276.518014694,71.4306100579682,10.071501901580477,0.019254103149831548,"[5.111704676682017,5.148346904914658,5.104310959881532]",71.96620188000088,34.2204728459983,106.68012746499153,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0007073746109301603,9.58063420358445e-06,1.4417379617027626,nan,nan,nan,False,not_run,not_requested,"[16.278316133816173,11.217908723564406,5.997033128996079]","[0.06143141537264695,0.08914317495632462,0.16674912052076757]","[1.2919589393246035e-07,1.8616539295584e-07,2.32808097078796e-07]",,,,2879276.518014694,71.4306100579682,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,12,2210497206,-5.0,snr_db,-5.0,3,3,3,3,full_6d,2210497206,,,nan,,False,,40.69211422900116,0.0007073746109301603,0.0007073746109301603,9.58063420358445e-06,2.467712391403881e-05,5.061359766928929e-13,1.4417379617027626,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,8b0f59fb0f2f1c23,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,5.997033128996079,16.278316133816173,11.164419328792219,0.0,True,3,4,3096725.458075429,3117448.230155696,"[16.278316133816173,11.217908723564406,5.997033128996079]","[0.06143141537264695,0.08914317495632462,0.16674912052076757]","[1.2919589393246035e-07,1.8616539295584e-07,2.32808097078796e-07]",direct_vp,[],3098867.903273,3096560,True,2879276.518014694,71.4306100579682,10.071501901580477,0.019254103149831548,"[5.111704676682017,5.148346904914658,5.104310959881532]",71.96620188000088,36.28370612699655,108.74336074598978,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0007073746109301603,9.58063420358445e-06,1.4417379617027626,nan,nan,nan,False,not_run,not_requested,"[16.278316133816173,11.217908723564406,5.997033128996079]","[0.06143141537264695,0.08914317495632462,0.16674912052076757]","[1.2919589393246035e-07,1.8616539295584e-07,2.32808097078796e-07]",,,,2879276.518014694,71.4306100579682,nan,nan,direct_vp,direct_vp,False,[],True,1.0,3.089877297661261e-05,3.089877297661261e-05,2,data_only_efim_tau_crb,0.001604648792742839,5.198513746816319e-05,5.198513746816319e-05,True,8.28839104447758e-05,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,PEB,12,2210497206,-5.0,snr_db,-5.0,3,3,3,3,full_6d,2210497206,,,nan,,False,,3.2108530449986574,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,4cb8fea96f15162f,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0005717770208036201,nan,nan,0.0005717770208036201,False,0a1c4f0b423cde7d810066f20685360779b434f786c785131581505ed3dd312e,1.4406716613452208,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[],False,nan,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed,13,634888206,-5.0,snr_db,-5.0,3,3,3,3,full_6d,634888206,,,nan,,False,,87.91638857399812,0.0008936792304322774,0.0008936792304322774,1.3137557702957608e-05,0.00023414795238424808,1.24154013801233e-12,0.6465740918407157,False,direct_vp_rollback,global_exact_spherical_vp,main_single_proposed,True,74598480f39334f2,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,5.38019991198265,81.21390686256292,31.71517846247707,0.0,True,3,4,3096725.458075429,3218572.012509123,"[5.38019991198265,81.21390686256292,8.551428612885637]","[0.18586669944502326,0.012313162099331967,0.11693952499171989]","[6.46580928062141e-07,2.0305014395876624e-08,5.45250575767186e-07]",jnpp_then_vp,"[""poor_clock_consistency""]",3095179.5994164306,3096560,True,2384615.4559356826,80.55102377001066,7.156083007613549,0.14672295537967858,"[5.002813442960494,5.360007480560564,5.215814385755936]",80.65602133300126,47.230051269994874,128.5042157009957,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0008936792304322774,1.3137557702957608e-05,0.6465740918407157,0.0008937199889958151,1.313698484213187e-05,0.6465740918407274,True,rollback,existing_selector_rollback,"[5.38019991198265,81.21390686256292,8.551428612885637]","[0.18586669944502326,0.012313162099331967,0.11693952499171989]","[6.46580928062141e-07,2.0305014395876624e-08,5.45250575767186e-07]","[5.380199899097108,81.21390815285055,8.551428624238223]","[0.18586669989017274,0.012313161903706352,0.11693952483647495]","[6.854697824090751e-07,2.2598306719402654e-09,3.0983712539531073e-07]",2384615.4559356826,80.55102377001066,2384615.7076147352,80.55101505575047,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_old_gated,13,634888206,-5.0,snr_db,-5.0,3,3,3,3,full_6d,634888206,,,nan,,False,,47.75499952099926,0.0008936792304322774,0.0008936792304322774,1.3137557702957608e-05,0.00023414795238424808,1.24154013801233e-12,0.6465740918407157,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,5f4601ead3c15324,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,5.38019991198265,81.21390686256292,31.71517846247707,0.0,True,3,4,3096725.458075429,3218572.012509123,"[5.38019991198265,81.21390686256292,8.551428612885637]","[0.18586669944502326,0.012313162099331967,0.11693952499171989]","[6.46580928062141e-07,2.0305014395876624e-08,5.45250575767186e-07]",direct_vp,"[""poor_clock_consistency""]",3095179.5994164306,3096560,True,2384615.4559356826,80.55102377001066,7.156083007613549,0.14672295537967858,"[5.002813442960494,5.360007480560564,5.215814385755936]",80.65602133300126,44.334760099998675,125.6089245309995,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0008936792304322774,1.3137557702957608e-05,0.6465740918407157,nan,nan,nan,False,not_run,not_requested,"[5.38019991198265,81.21390686256292,8.551428612885637]","[0.18586669944502326,0.012313162099331967,0.11693952499171989]","[6.46580928062141e-07,2.0305014395876624e-08,5.45250575767186e-07]",,,,2384615.4559356826,80.55102377001066,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,13,634888206,-5.0,snr_db,-5.0,3,3,3,3,full_6d,634888206,,,nan,,False,,49.359265787003096,0.0008936792304322774,0.0008936792304322774,1.3137557702957608e-05,0.00023414795238424808,1.24154013801233e-12,0.6465740918407157,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,15b6b6490b10ed45,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,5.38019991198265,81.21390686256292,31.71517846247707,0.0,True,3,4,3096725.458075429,3218572.012509123,"[5.38019991198265,81.21390686256292,8.551428612885637]","[0.18586669944502326,0.012313162099331967,0.11693952499171989]","[6.46580928062141e-07,2.0305014395876624e-08,5.45250575767186e-07]",direct_vp,"[""poor_clock_consistency""]",3095179.5994164306,3096560,True,2384615.4559356826,80.55102377001066,7.156083007613549,0.14672295537967858,"[5.002813442960494,5.360007480560564,5.215814385755936]",80.65602133300126,44.954755111997656,126.22891954299848,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0008936792304322774,1.3137557702957608e-05,0.6465740918407157,nan,nan,nan,False,not_run,not_requested,"[5.38019991198265,81.21390686256292,8.551428612885637]","[0.18586669944502326,0.012313162099331967,0.11693952499171989]","[6.46580928062141e-07,2.0305014395876624e-08,5.45250575767186e-07]",,,,2384615.4559356826,80.55102377001066,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.009304544929054831,0.009304544929054831,2,data_only_efim_tau_crb,0.02784562342789083,0.00012253109242437967,0.00012253109242437967,True,0.00942707602147921,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,PEB,13,634888206,-5.0,snr_db,-5.0,3,3,3,3,full_6d,634888206,,,nan,,False,,3.732226605003234,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,78ce988ade4803b4,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0006629582174480504,nan,nan,0.0006629582174480504,False,11da97468c8b90c59dcc518746f48f2217739b6c2c3deec78f2d1177de9045c5,0.6468657958954134,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[],False,nan,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed,15,2734808712,-5.0,snr_db,-5.0,3,3,3,3,full_6d,2734808712,,,nan,,False,,82.0908245210012,0.0007280618862473377,0.0007280618862473377,1.502815009347355e-05,0.0003103149762930033,2.8750195063631532e-12,0.36508935102904705,False,direct_vp_rollback,global_exact_spherical_vp,main_single_proposed,True,6c1f4eb32da2b545,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,6.4061876175667365,34.986464813102664,16.37493494646765,0.0,True,3,4,3096725.458075429,3098978.0959976153,"[34.986464813102664,6.4061876175667365,7.732152408733547]","[0.028582481977158975,0.1560990810277617,0.12933009427785688]","[7.53086255568484e-09,2.625660939294677e-09,3.4724974779668994e-07]",jnpp_then_vp,"[""poor_clock_consistency""]",3099367.493272109,3096560,True,2740598.7128684497,70.07776089779223,6.703746050256813,0.2352053661086557,"[4.588131630741251,5.099542107608368,5.073600948659161]",74.58968856499996,37.81622725399939,113.0108704680024,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0007280618862473377,1.502815009347355e-05,0.36508935102904705,0.0007279147361420124,1.5026222615365888e-05,0.3650893510290633,True,rollback,existing_selector_rollback,"[34.986464813102664,6.4061876175667365,7.732152408733547]","[0.028582481977158975,0.1560990810277617,0.12933009427785688]","[7.53086255568484e-09,2.625660939294677e-09,3.4724974779668994e-07]","[34.98646388072046,6.406187644256115,7.7321524182646755]","[0.028582482738876355,0.15609908037742368,0.12933009411843663]","[6.975906684451956e-09,2.2446674549726755e-09,3.364246563720374e-07]",2740598.7128684497,70.07776089779223,2740599.8409467572,70.07773229426394,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_old_gated,15,2734808712,-5.0,snr_db,-5.0,3,3,3,3,full_6d,2734808712,,,nan,,False,,41.58695567800169,0.0007280618862473377,0.0007280618862473377,1.502815009347355e-05,0.0003103149762930033,2.8750195063631532e-12,0.36508935102904705,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,f128102d9685b261,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,6.4061876175667365,34.986464813102664,16.37493494646765,0.0,True,3,4,3096725.458075429,3098978.0959976153,"[34.986464813102664,6.4061876175667365,7.732152408733547]","[0.028582481977158975,0.1560990810277617,0.12933009427785688]","[7.53086255568484e-09,2.625660939294677e-09,3.4724974779668994e-07]",direct_vp,"[""poor_clock_consistency""]",3099367.493272109,3096560,True,2740598.7128684497,70.07776089779223,6.703746050256813,0.2352053661086557,"[4.588131630741251,5.099542107608368,5.073600948659161]",74.58968856499996,37.638516609004,112.83315982300701,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0007280618862473377,1.502815009347355e-05,0.36508935102904705,nan,nan,nan,False,not_run,not_requested,"[34.986464813102664,6.4061876175667365,7.732152408733547]","[0.028582481977158975,0.1560990810277617,0.12933009427785688]","[7.53086255568484e-09,2.625660939294677e-09,3.4724974779668994e-07]",,,,2740598.7128684497,70.07776089779223,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,15,2734808712,-5.0,snr_db,-5.0,3,3,3,3,full_6d,2734808712,,,nan,,False,,45.53206648000196,0.0007280618862473377,0.0007280618862473377,1.502815009347355e-05,0.0003103149762930033,2.8750195063631532e-12,0.36508935102904705,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,9cbf79a9ae364577,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,6.4061876175667365,34.986464813102664,16.37493494646765,0.0,True,3,4,3096725.458075429,3098978.0959976153,"[34.986464813102664,6.4061876175667365,7.732152408733547]","[0.028582481977158975,0.1560990810277617,0.12933009427785688]","[7.53086255568484e-09,2.625660939294677e-09,3.4724974779668994e-07]",direct_vp,"[""poor_clock_consistency""]",3099367.493272109,3096560,True,2740598.7128684497,70.07776089779223,6.703746050256813,0.2352053661086557,"[4.588131630741251,5.099542107608368,5.073600948659161]",74.58968856499996,41.10061614299775,116.29525935700076,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0007280618862473377,1.502815009347355e-05,0.36508935102904705,nan,nan,nan,False,not_run,not_requested,"[34.986464813102664,6.4061876175667365,7.732152408733547]","[0.028582481977158975,0.1560990810277617,0.12933009427785688]","[7.53086255568484e-09,2.625660939294677e-09,3.4724974779668994e-07]",,,,2740598.7128684497,70.07776089779223,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.013447505398450079,0.013447505398450079,2,data_only_efim_tau_crb,0.033475744201896994,0.00016325620644278731,0.00016325620644278731,True,0.013610761604892866,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,PEB,15,2734808712,-5.0,snr_db,-5.0,3,3,3,3,full_6d,2734808712,,,nan,,False,,3.7927336339998874,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,f7d9ac0d4687ff48,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0006155747828861733,nan,nan,0.0006155747828861733,False,3745774ba39f0b3a489ec82705d3e30e7ac3ac0889ba9ff94e26de5537c07034,0.36476052765804357,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[],False,nan,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed,17,2127997378,-5.0,snr_db,-5.0,3,3,3,3,full_6d,2127997378,,,nan,,False,,77.49549683999794,0.0005362585347446253,0.0005362585347446253,1.744546398184563e-05,4.8530587103694685e-05,4.201535239919552e-13,1.266449726339144,False,direct_vp_rollback,global_exact_spherical_vp,main_single_proposed,True,7575d88ba69718a4,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,5.245831490736706,18.478161913048247,12.575085307507067,0.0,True,3,4,3096725.458075429,3099379.3712279405,"[14.00126251873625,5.245831490736706,18.478161913048247]","[0.07142213058628219,0.19062754908551544,0.05411793687527858]","[2.567526335064188e-07,8.365479310341384e-09,1.926372068329119e-07]",jnpp_then_vp,"[""poor_clock_consistency""]",3099947.855835666,3096560,True,2064004.1130048654,83.0950106759708,9.631214685795394,0.2221065992102627,"[4.909888005227837,4.893648805548963,5.372717715455535]",78.54300859400246,37.7714665780004,117.11802523800725,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0005362585347446253,1.744546398184563e-05,1.266449726339144,0.0005362371649332987,1.7445506874785003e-05,1.2664497263391388,True,rollback,existing_selector_rollback,"[14.00126251873625,5.245831490736706,18.478161913048247]","[0.07142213058628219,0.19062754908551544,0.05411793687527858]","[2.567526335064188e-07,8.365479310341384e-09,1.926372068329119e-07]","[14.001262505596479,5.245831493001982,18.478161917024707]","[0.07142213065330974,0.1906275490031979,0.05411793686363252]","[2.588725110288105e-07,1.0164564000509347e-08,1.6773214047535477e-07]",2064004.1130048654,83.0950106759708,2064003.9089843405,83.09501937862268,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
