figure,variant,snr_db,trial_id,seed,receiver_mode,K,paper_k,effective_K,selected_branch,reliability_decision,trigger_reasons,gof_pass,position_error_m,peb_position_m,error_over_peb,relative_outlier_5peb,y_nmse,raw_objective_final,direct_candidate_position_error_m,direct_candidate_y_nmse,direct_candidate_raw_objective,rescue_candidate_position_error_m,rescue_candidate_y_nmse,rescue_candidate_raw_objective,rescue_candidate_available,rescue_accept_decision,rescue_reject_reason,direct_candidate_lambda_jones_per_path,direct_candidate_snr_eff_per_path,direct_candidate_jones_leakage_per_path,rescue_candidate_lambda_jones_per_path,rescue_candidate_snr_eff_per_path,rescue_candidate_jones_leakage_per_path,direct_candidate_data_only_scaled_efim_lambda_min,direct_candidate_data_only_scaled_efim_condition_number,rescue_candidate_data_only_scaled_efim_lambda_min,rescue_candidate_data_only_scaled_efim_condition_number,legacy_stage1_decision,gof_reliability_decision,stage1_geometry_trigger,stage1_geometry_trigger_reasons,ngc_policy_active,ngc_lambda_ris,ngc_direct_clock_score,ngc_direct_clock_score_norm,ngc_direct_clock_dof,ngc_direct_clock_sigma_source,ngc_direct_clock_std_ns,ngc_direct_ris_score,ngc_direct_ris_score_norm,ngc_direct_ris_available,ngc_direct_total_score,ngc_direct_cert_status,ngc_direct_cert_reason,ngc_rescue_requested,ngc_rescue_request_reason,ngc_rescue_clock_score,ngc_rescue_clock_score_norm,ngc_rescue_clock_dof,ngc_rescue_clock_sigma_source,ngc_rescue_clock_std_ns,ngc_rescue_ris_score,ngc_rescue_ris_score_norm,ngc_rescue_ris_available,ngc_rescue_total_score,ngc_rescue_cert_status,ngc_rescue_cert_reason,ngc_selected_by,ngc_final_unreliable,ngc_threshold_clock_green,ngc_threshold_clock_red
fig1_fig2,adaptive_jones_vp_proposed_old_gated,0.0,65,2236466502,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0001983080261083711,0.00033978624755262186,0.5836258163381366,False,5.167935669793967e-06,0.10593867940410752,0.0001983080261083711,5.167935669793967e-06,0.10593867940410752,nan,nan,nan,False,not_run,not_requested,"[2.561709871556086,6.163424850140221,2.234882253744526]","[0.3903642684524606,0.16224745564490592,0.4474508660678985]","[3.2120874242545125e-07,1.835611437533325e-07,3.5290845246595764e-07]",,,,8808771.15014685,69.9790519689791,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,0.0,65,2236466502,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0001983080261083711,0.00033978624755262186,0.5836258163381366,False,5.167935669793967e-06,0.10593867940410752,0.0001983080261083711,5.167935669793967e-06,0.10593867940410752,nan,nan,nan,False,not_run,not_requested,"[2.561709871556086,6.163424850140221,2.234882253744526]","[0.3903642684524606,0.16224745564490592,0.4474508660678985]","[3.2120874242545125e-07,1.835611437533325e-07,3.5290845246595764e-07]",,,,8808771.15014685,69.9790519689791,nan,nan,direct_vp,direct_vp,False,[],True,1.0,0.0014443288879524706,0.0014443288879524706,2,data_only_efim_tau_crb,0.010970904277346781,1.7696766065393244e-05,1.7696766065393244e-05,True,0.0014620256540178638,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,0.0,66,437355907,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0005561036400750019,0.00035478711051341387,1.5674290964805966,False,8.102810889925822e-06,0.5809972765632742,0.0005561036400750019,8.102810889925822e-06,0.5809972765632742,nan,nan,nan,False,not_run,not_requested,"[2.6564276006469383,7.671666684823149,2.025922822960332]","[0.37644541855904773,0.13034977157840125,0.4936022185370061]","[1.329195273548734e-07,1.6367201098009446e-08,5.623430085553174e-07]",,,,8339253.087939948,77.95649245260806,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,0.0,66,437355907,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0005561036400750019,0.00035478711051341387,1.5674290964805966,False,8.102810889925822e-06,0.5809972765632742,0.0005561036400750019,8.102810889925822e-06,0.5809972765632742,nan,nan,nan,False,not_run,not_requested,"[2.6564276006469383,7.671666684823149,2.025922822960332]","[0.37644541855904773,0.13034977157840125,0.4936022185370061]","[1.329195273548734e-07,1.6367201098009446e-08,5.623430085553174e-07]",,,,8339253.087939948,77.95649245260806,nan,nan,direct_vp,direct_vp,False,[],True,1.0,0.00564136870970288,0.00564136870970288,2,data_only_efim_tau_crb,0.021682113807050887,3.082985742318852e-05,3.082985742318852e-05,True,0.005672198567126068,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,0.0,67,804537149,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0008040557265909806,0.00035418023463707567,2.27018802281524,False,7.863923644964197e-06,0.4543931302908198,0.0008040557265909806,7.863923644964197e-06,0.4543931302908198,nan,nan,nan,False,not_run,not_requested,"[2.8983306133378695,2.9941096152002578,3.1367678757689577]","[0.34502620073610213,0.3339891081209203,0.3187994903039231]","[1.892302042865074e-07,5.084004340447183e-08,2.1338869597312414e-07]",,,,8120968.481201496,70.3737713184648,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,0.0,67,804537149,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0008040557265909806,0.00035418023463707567,2.27018802281524,False,7.863923644964197e-06,0.4543931302908198,0.0008040557265909806,7.863923644964197e-06,0.4543931302908198,nan,nan,nan,False,not_run,not_requested,"[2.8983306133378695,2.9941096152002578,3.1367678757689577]","[0.34502620073610213,0.3339891081209203,0.3187994903039231]","[1.892302042865074e-07,5.084004340447183e-08,2.1338869597312414e-07]",,,,8120968.481201496,70.3737713184648,nan,nan,direct_vp,direct_vp,False,[],True,1.0,0.0011676729288824822,0.0011676729288824822,2,data_only_efim_tau_crb,0.009864384289294164,2.0255957553224356e-05,2.0255957553224356e-05,True,0.0011879288864357065,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,0.0,68,217409269,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.00016168542724128985,0.00044880825717028813,0.3602550190602725,False,9.318365205472166e-06,0.18288918830371353,0.00016168542724128985,9.318365205472166e-06,0.18288918830371353,nan,nan,nan,False,not_run,not_requested,"[2.0691719031724523,2.3859300128784957,10.214829035201577]","[0.4832851240946834,0.4191237775625984,0.09789689054448784]","[1.1964615764221642e-06,2.789941813801975e-09,1.262974722815962e-07]",,,,5100132.506607553,95.15041368734376,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,0.0,68,217409269,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.00016168542724128985,0.00044880825717028813,0.3602550190602725,False,9.318365205472166e-06,0.18288918830371353,0.00016168542724128985,9.318365205472166e-06,0.18288918830371353,nan,nan,nan,False,not_run,not_requested,"[2.0691719031724523,2.3859300128784957,10.214829035201577]","[0.4832851240946834,0.4191237775625984,0.09789689054448784]","[1.1964615764221642e-06,2.789941813801975e-09,1.262974722815962e-07]",,,,5100132.506607553,95.15041368734376,nan,nan,direct_vp,direct_vp,False,[],True,1.0,0.008540573309064487,0.008540573309064487,2,data_only_efim_tau_crb,0.026677976730292735,9.162594838250219e-05,9.162594838250219e-05,True,0.00863219925744699,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,0.0,69,1134195269,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0004960839096535618,0.00033224456296536783,1.493128751982834,False,3.677244118704835e-06,0.6785533864163519,0.0004960839096535618,3.677244118704835e-06,0.6785533864163519,nan,nan,nan,False,not_run,not_requested,"[70.61829198499623,2.741125233334392,1.604468102142653]","[0.014160637022229942,0.36481368594050956,0.6232595080344487]","[6.917212195276403e-08,1.6714738113285133e-07,2.4448505399161066e-07]",,,,8266401.467528734,85.65716906309277,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,0.0,69,1134195269,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0004960839096535618,0.00033224456296536783,1.493128751982834,False,3.677244118704835e-06,0.6785533864163519,0.0004960839096535618,3.677244118704835e-06,0.6785533864163519,nan,nan,nan,False,not_run,not_requested,"[70.61829198499623,2.741125233334392,1.604468102142653]","[0.014160637022229942,0.36481368594050956,0.6232595080344487]","[6.917212195276403e-08,1.6714738113285133e-07,2.4448505399161066e-07]",,,,8266401.467528734,85.65716906309277,nan,nan,direct_vp,direct_vp,False,[],True,1.0,0.26381090489632014,0.26381090489632014,2,data_only_efim_tau_crb,0.14827084027108414,0.00024334960649629518,0.00024334960649629518,True,0.26405425450281644,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,0.0,70,1909013635,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0005275767753233178,0.00047511428739824605,1.110420775204129,False,5.078642179861738e-06,0.2113024485573288,0.0005275767753233178,5.078642179861738e-06,0.2113024485573288,nan,nan,nan,False,not_run,not_requested,"[1.1692999832023119,15.173418221665445,13.060161747490033]","[0.8552125325959327,0.06590472795094854,0.07656873010620445]","[1.120875137584898e-08,4.925438351278207e-08,2.387583451531594e-07]",,,,4782211.477000246,130.79808571820925,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,0.0,70,1909013635,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0005275767753233178,0.00047511428739824605,1.110420775204129,False,5.078642179861738e-06,0.2113024485573288,0.0005275767753233178,5.078642179861738e-06,0.2113024485573288,nan,nan,nan,False,not_run,not_requested,"[1.1692999832023119,15.173418221665445,13.060161747490033]","[0.8552125325959327,0.06590472795094854,0.07656873010620445]","[1.120875137584898e-08,4.925438351278207e-08,2.387583451531594e-07]",,,,4782211.477000246,130.79808571820925,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.007933419571586964,0.007933419571586964,2,data_only_efim_tau_crb,0.025712220783748862,6.740620903481601e-05,6.740620903481601e-05,True,0.00800082578062178,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,0.0,41,4278604885,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.00027124940727143537,0.0004847722095366083,0.5595399281050404,False,5.924488616894236e-06,0.28491617970486427,0.00027124940727143537,5.924488616894236e-06,0.28491617970486427,nan,nan,nan,False,not_run,not_requested,"[1.7028197891560657,2.543957873425979,54.02403291855401]","[0.5872612042486933,0.3930882702278179,0.01851028044229064]","[9.213527327915915e-08,1.827682881075779e-08,1.1890806779672045e-08]",,,,4356675.780880333,110.50823066470167,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,0.0,41,4278604885,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.00027124940727143537,0.0004847722095366083,0.5595399281050404,False,5.924488616894236e-06,0.28491617970486427,0.00027124940727143537,5.924488616894236e-06,0.28491617970486427,nan,nan,nan,False,not_run,not_requested,"[1.7028197891560657,2.543957873425979,54.02403291855401]","[0.5872612042486933,0.3930882702278179,0.01851028044229064]","[9.213527327915915e-08,1.827682881075779e-08,1.1890806779672045e-08]",,,,4356675.780880333,110.50823066470167,nan,nan,direct_vp,direct_vp,False,[],True,1.0,0.45938297151272744,0.45938297151272744,2,data_only_efim_tau_crb,0.1956576456280901,3.348288396609309e-05,3.348288396609309e-05,True,0.45941645439669354,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,0.0,73,1489186484,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0001521717187182796,0.00033774383968190137,0.4505536469935324,False,7.98850068843587e-06,0.28249820982654605,0.0001521717187182796,7.98850068843587e-06,0.28249820982654605,nan,nan,nan,False,not_run,not_requested,"[2.998042878435861,5.5318740742399495,2.041544016604833]","[0.3335509332403952,0.18077056465387145,0.4898253438889833]","[1.8364396835252901e-07,8.275556493098988e-08,1.658364875830854e-06]",,,,8919237.758692935,68.20994633816545,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,0.0,73,1489186484,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0001521717187182796,0.00033774383968190137,0.4505536469935324,False,7.98850068843587e-06,0.28249820982654605,0.0001521717187182796,7.98850068843587e-06,0.28249820982654605,nan,nan,nan,False,not_run,not_requested,"[2.998042878435861,5.5318740742399495,2.041544016604833]","[0.3335509332403952,0.18077056465387145,0.4898253438889833]","[1.8364396835252901e-07,8.275556493098988e-08,1.658364875830854e-06]",,,,8919237.758692935,68.20994633816545,nan,nan,direct_vp,direct_vp,False,[],True,1.0,0.0003796858369187502,0.0003796858369187502,2,data_only_efim_tau_crb,0.005624987680866141,2.747615045995775e-05,2.747615045995775e-05,True,0.000407161987378708,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,0.0,75,3035140021,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0003327368562760611,0.0005027763298256784,0.6617989681245077,False,6.16807984979586e-06,0.3313046083258021,0.0003327368562760611,6.16807984979586e-06,0.3313046083258021,nan,nan,nan,False,not_run,not_requested,"[1.2175932081961462,8.083009311025473,18.574886564662375]","[0.8212923604265777,0.12371629940199207,0.053836129577440654]","[1.9233688081552817e-08,6.563443634040786e-08,2.4176675535324276e-07]",,,,4185973.914191759,139.54913449127514,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,0.0,75,3035140021,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0003327368562760611,0.0005027763298256784,0.6617989681245077,False,6.16807984979586e-06,0.3313046083258021,0.0003327368562760611,6.16807984979586e-06,0.3313046083258021,nan,nan,nan,False,not_run,not_requested,"[1.2175932081961462,8.083009311025473,18.574886564662375]","[0.8212923604265777,0.12371629940199207,0.053836129577440654]","[1.9233688081552817e-08,6.563443634040786e-08,2.4176675535324276e-07]",,,,4185973.914191759,139.54913449127514,nan,nan,direct_vp,direct_vp,False,[],True,1.0,0.00024319026447432984,0.00024319026447432984,2,data_only_efim_tau_crb,0.004501761363384428,5.895596679572606e-05,5.895596679572606e-05,True,0.0003021462312700559,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,0.0,74,2087150408,full_6d,3,3,3,direct_vp,direct_vp,[],True,8.06698015643528e-05,0.00039765225558543424,0.20286519297014566,False,5.921188860997259e-06,0.24086285672001606,8.06698015643528e-05,5.921188860997259e-06,0.24086285672001606,nan,nan,nan,False,not_run,not_requested,"[2.197638698997086,3.2992486454191767,4.100382801183092]","[0.45503385085735987,0.30309931365286613,0.24387966891953783]","[5.389724126091044e-09,2.5201350492259517e-09,3.042328874600305e-08]",,,,6565760.565468315,79.38007652704425,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,0.0,74,2087150408,full_6d,3,3,3,direct_vp,direct_vp,[],True,8.06698015643528e-05,0.00039765225558543424,0.20286519297014566,False,5.921188860997259e-06,0.24086285672001606,8.06698015643528e-05,5.921188860997259e-06,0.24086285672001606,nan,nan,nan,False,not_run,not_requested,"[2.197638698997086,3.2992486454191767,4.100382801183092]","[0.45503385085735987,0.30309931365286613,0.24387966891953783]","[5.389724126091044e-09,2.5201350492259517e-09,3.042328874600305e-08]",,,,6565760.565468315,79.38007652704425,nan,nan,direct_vp,direct_vp,False,[],True,1.0,0.003999546166564991,0.003999546166564991,2,data_only_efim_tau_crb,0.018256382825752093,2.8615628509701298e-05,2.8615628509701298e-05,True,0.004028161795074692,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,0.0,49,3038295588,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0002670425742126909,0.0003293469987989311,0.8108243742513119,False,1.0413947264042952e-05,0.5803357772088602,0.0002670425742126909,1.0413947264042952e-05,0.5803357772088602,nan,nan,nan,False,not_run,not_requested,"[2.609072286106037,36.47645807900868,1.6825265221665358]","[0.38327799705766735,0.027414942475980128,0.5943442714416468]","[8.520889403340585e-07,3.6599904877554402e-09,1.0455037389539044e-06]",,,,8745281.423348848,78.3209576016087,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,0.0,49,3038295588,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0002670425742126909,0.0003293469987989311,0.8108243742513119,False,1.0413947264042952e-05,0.5803357772088602,0.0002670425742126909,1.0413947264042952e-05,0.5803357772088602,nan,nan,nan,False,not_run,not_requested,"[2.609072286106037,36.47645807900868,1.6825265221665358]","[0.38327799705766735,0.027414942475980128,0.5943442714416468]","[8.520889403340585e-07,3.6599904877554402e-09,1.0455037389539044e-06]",,,,8745281.423348848,78.3209576016087,nan,nan,direct_vp,direct_vp,False,[],True,1.0,0.0018831307055432052,0.0018831307055432052,2,data_only_efim_tau_crb,0.012527073033844226,6.24224388057655e-05,6.24224388057655e-05,True,0.0019455531443489707,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,0.0,76,125194699,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0001550926290776308,0.00045558489090260254,0.34042531298692114,False,4.93138045608426e-06,0.16807369056338853,0.0001550926290776308,4.93138045608426e-06,0.16807369056338853,nan,nan,nan,False,not_run,not_requested,"[1.284655640807993,10.85630340119685,7.749711367654431]","[0.7784187203426426,0.0921123851309184,0.12903706377582363]","[4.748653784190952e-07,5.0973670082548136e-08,4.6215113805366874e-07]",,,,5085091.188580859,116.6483989531916,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,0.0,76,125194699,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0001550926290776308,0.00045558489090260254,0.34042531298692114,False,4.93138045608426e-06,0.16807369056338853,0.0001550926290776308,4.93138045608426e-06,0.16807369056338853,nan,nan,nan,False,not_run,not_requested,"[1.284655640807993,10.85630340119685,7.749711367654431]","[0.7784187203426426,0.0921123851309184,0.12903706377582363]","[4.748653784190952e-07,5.0973670082548136e-08,4.6215113805366874e-07]",,,,5085091.188580859,116.6483989531916,nan,nan,direct_vp,direct_vp,False,[],True,1.0,0.0020798648644315514,0.0020798648644315514,2,data_only_efim_tau_crb,0.013165184086672036,5.607109192038012e-05,5.607109192038012e-05,True,0.0021359359563519315,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,0.0,54,1185050677,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.00037814512967119287,0.00033731079222114026,1.1210584967684096,False,4.526010594542091e-06,0.2756840452294439,0.00037814512967119287,4.526010594542091e-06,0.2756840452294439,nan,nan,nan,False,not_run,not_requested,"[17.886852268326226,6.510002294029187,1.2656082320018465]","[0.05590698603537406,0.15360977689833769,0.7901339251065139]","[7.95365837551688e-08,1.1894615070322627e-08,8.098125108036881e-07]",,,,7690580.767309834,87.26407313544136,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
