trial,statistic
910,11.309945731499052
911,10.995667024960445
912,13.007612161070353
913,5.815881647130959
914,11.125564014823764
915,5.7333422812491595
916,6.340168060320687
917,14.287728526906806
918,5.0090954690451435
919,7.280005498292818
920,14.054036324289894
921,17.44104610834648
922,15.29969574045425
923,14.141623036092358
924,12.792790951893314
925,3.5588440145238276
926,11.124067639984295
927,14.951606641072493
928,11.258090436478652
929,9.381400775067144
930,15.619857336472196
931,12.687024562522046
932,12.986362749313042
933,2.9971802843376114
934,11.121404343697465
935,14.435030906937843
936,7.461439372194421
937,15.725107826794181
938,7.342892538119355
939,9.008997786321801
940,14.434879610376065
941,8.459399755159028
942,14.187399034313904
943,2.4799846394842793
944,8.993384822234638
945,11.227553554784478
946,9.633769794851148
947,11.725325712099771
948,4.513618214112908
949,7.987114768273593
950,13.01967217941143
951,10.601882482661878
952,11.904367647482252
953,2.5076049988438696
954,4.32669855080931
955,19.773804522564152
956,15.975916069471337
957,9.429991896961651
958,14.723074282617745
959,6.406150065278268
960,10.542848606393068
961,11.210785927003274
962,7.132382889066794
963,8.147850404951798
964,10.769341891578389
965,9.345797974910107
966,12.859920490561445
967,7.289465597087978
968,5.933552971444978
969,19.30672058792324
970,9.335982551277473
971,15.784672108630142
972,12.261776953115126
973,13.820098323094888
974,11.18653355623914
975,2.586603393402224
976,7.760258284518878
977,12.90636539870894
978,5.086125156413275
979,9.46429679154354
980,5.057288519780046
981,6.188391322553328
982,6.130862147595045
983,14.483445567375595
984,11.740326637078638
985,15.519514587113303
986,12.50813057564966
987,10.031527797326197
988,12.657064214741267
989,9.168018241045683
990,7.846999872589672
991,8.341235806733717
992,6.678180669357008
993,17.441611573074695
994,14.770575161133026
995,4.291622060589628
996,7.946877293170708
997,10.774266171200345
998,16.112106372490768
999,8.721092552860247
1000,30.98450804321253
1001,9.284923382159949
1002,5.951714202356923
1003,8.458843168639127
1004,8.130481686649134
1005,16.570972909686603
1006,14.455838540410706
1007,6.6065696258033295
1008,6.2496693729756485
1009,5.903718545588132
1010,17.55390863447866
1011,12.362123922526102
1012,13.735855328287961
1013,13.933753658422779
1014,5.954080381205808
1015,14.009353024865813
1016,16.820994798474285
1017,9.173382014784139
1018,16.024566045073914
1019,12.182643309904622
1020,14.051783578188338
1021,13.722598646232088
1022,5.315246452248676
1023,12.817736366063123
